Disease	DiseaseName	D000006	D000334	D000370	D000377	D000419	D000550	D000647	D000648	D000787	D000788	D000789	D000849	D000855	D000857	D000860	D001037	D001039	D001041	D001044	D001049	D001072	D001184	D001247	D001259	D001264	D001308	D001405	D001416	D001724	D001750	D001766	D001835	D001836	D002032	D002100	D002303	D002375	D002389	D002524	D002558	D002559	D002637	D002639	D002819	D003085	D003117	D003128	D003147	D003221	D003244	D003248	D003303	D003371	D003490	D003638	D003639	D003655	D003693	D003967	D003968	D004172	D004244	D004401	D004408	D004410	D004411	D004412	D004415	D004417	D004418	D004421	D004433	D004438	D004487	D004489	D004614	D004688	D004884	D005130	D005132	D005157	D005158	D005207	D005221	D005222	D005262	D005311	D005316	D005320	D005334	D005335	D005414	D005483	D005683	D005926	D006209	D006212	D006261	D006311	D006312	D006313	D006314	D006315	D006316	D006317	D006319	D006337	D006356	D006396	D006423	D006429	D006456	D006469	D006472	D006606	D006628	D006685	D006732	D006930	D006935	D006939	D006941	D006942	D006948	D006963	D006985	D006987	D007035	D007040	D007088	D007383	D007565	D007805	D007806	D007859	D008569	D008580	D008607	D009041	D009058	D009120	D009122	D009123	D009127	D009128	D009133	D009155	D009207	D009222	D009325	D009437	D009461	D009765	D009767	D009846	D009886	D009912	D010146	D010148	D010149	D010167	D010243	D010264	D010291	D010292	D010468	D010591	D011141	D011304	D011507	D011537	D011595	D011596	D011602	D011681	D011693	D011694	D011695	D011696	D011697	D011782	D012021	D012133	D012135	D012585	D012607	D012640	D012678	D012877	D012892	D012893	D012912	D012913	D013035	D013064	D013342	D013494	D013575	D013651	D013746	D013851	D014008	D014012	D014098	D014103	D014202	D014313	D014474	D014549	D014550	D014717	D014770	D014786	D014826	D014832	D014839	D014840	D014884	D015160	D015354	D015430	D015431	D015746	D015845	D015875	D015877	D016534	D016553	D016857	D017109	D017116	D017246	D017699	D018437	D018458	D018476	D018489	D018496	D018589	D018614	D018771	D018908	D019080	D019462	D019547	D019569	D019575	D019584	D019588	D019591	D019954	D020069	D020233	D020234	D020235	D020236	D020237	D020240	D020250	D020323	D020324	D020335	D020336	D020385	D020567	D020757	D020795	D020820	D020828	D020886	D021501	D023341	D034381	D037061	D041781	D045262	D046088	D046089	D046608	D048949	D050177	D051346	D051474	D052245	D053120	D053158	D053159	D053201	D053202	D053448	D053565	D053584	D053591	D053608	D053609	D054058	D054068	D054160	D054971	D055154	D055665	D055948	D056844	D058447	D058568
D003324	Coronary Artery Disease	10.063200913356699	4.070687293108283	3.5851794773265833	0	200.31340652714817	0	4.342972284037155	0	7986.853183054333	767.4980260778708	2816.6555857149483	0	1.8252606139541865	0	385.76560010737603	3.6213236290660666	0	3.4953231482047213	0	9.382769541708685	0	0	6.18965775316061	0	0	0	0	2.2938570383587638	74.57793997924911	0	1.0981383550099495	162.91922739376338	0	0	1.9947240158047723	203.5655867077866	0	0	0	0	0	771.8917029102578	0	0	8.538989265491281	0	11.80876331558918	0	0	0	1.5939154935265591	0	9.203104057674327	20.920915050286396	3.685581489186784	5.170604058688324	8.834028090756178	6.251865448598147	2.769564393246932	0	0	21.479542758583666	0	0	0	0	0	18.738469794479663	93.48561638318441	18.76116780994875	1.5361090335230454	0	0	23.239245670012398	73.89983317126278	0	0	0	0	3.0157539477909916	1.9723285922962424	0	0	70.55681564232863	14.340717909306333	0	0	2.588451638247058	0	14.235565542515824	1.4731549166710445	0	10.456048540906373	0	0	0	1.7232881843244452	30.959748914916172	1.4700331499131865	2.2117885210426	0	0	0	0	0	3.644567581392885	85.08301673173735	6.353738834172374	0	0	5.178529451568063	0	10.182446181221499	0	2.953725865771977	2.483722236526241	2.2161269226411977	0	0	10.554919109603171	0	0	3.358250327413871	7.023000757567817	0	107.36163748012785	1.7219610441163826	15.563489723177225	0	0	135.3164953258914	5.8188470838090005	0	1.077736662516169	1.7353123772912469	4.4039928229916985	0	1.810893368145429	0	0	2.2425601797093533	0	0	2.4019328035177634	5.181840616781948	1.460821769593828	0	0	0	10.248777667477258	1.5383141060813592	0.7693555449286782	954.9390384261113	31.552919142742084	0	1.3298472691830825	0	103.75681321868313	1.992983371326988	18.45640854493105	0	0.9689427549656968	8.942354985660367	2.575471567665911	2.7160362922995573	0	0	0	3.693393061966815	23.730577697137484	1.4659421084818036	4.485120359418707	1.3316409916371097	204.58577751318	0	0	0	5.994643262233622	1.4149055205518302	6.552115824269094	4.107419008480921	5.6285237720187995	0	3.2785386565425387	0	2.3812066730006465	5.916168478649897	0	1.8370716543046728	5.151824577988647	35.831973836863604	0	24.8409427835168	158.60418670125875	0	0	0	104.36239992708265	2.376091572333876	4.762413346001293	13.352998049280286	0	1.9740336225473258	2.7305823144577674	0	1.7393527868282521	0	1.8559456584112928	1.6175293416348633	0	19.155023318250944	2.2270559931733884	1.9904682956037272	1.9877795434519607	0	5.061075992552325	0	0	0	0	49.060761442309726	49.00263185767754	3.3939347125896315	0	0	0	3.836493905607489	9.669472274784908	6.741239339407529	0	0	7.293746092663845	0	0	0	2.879293270989208	0	8.847572131819756	0	0	2.9546000006524262	1.985982163405724	0	6.365134876401648	9.793960032893544	0	0	10.217132968545103	3.464551489537968	0	0	2.4204273861539285	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5110715051728607	0	0.7479520787085234	0	0	0	0	0.8035505446228293	0	0	0	0	0	0	0	24.716162986525234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	815.7595738318507	0	0	0	0	0	0	0	0	0
D003327	Coronary Disease	8.625600782877171	4.070687293108283	3.5851794773265833	0	117.70993991801492	0	4.342972284037155	0	6938.015787971534	718.5087903707727	1971.2103979645212	0	1.8252606139541865	0	367.7298058166416	1.810661814533033	0	3.4953231482047213	0	9.382769541708685	0	0	6.18965775316061	0	0	0	0	2.2938570383587638	71.7636780932397	0	1.0981383550099495	146.79879857795942	0	0	1.9947240158047723	164.99526501578492	0	0	0	0	0	559.6764626514547	0	0	8.538989265491281	0	11.80876331558918	0	0	0	1.5939154935265591	0	9.203104057674327	15.690686287714795	3.685581489186784	2.5853020293441618	8.834028090756178	6.251865448598147	2.769564393246932	0	0	20.137071336172184	0	0	0	0	0	12.492313196319776	72.37596107085244	18.76116780994875	1.5361090335230454	0	0	21.451611387703753	70.38079349644076	0	0	0	0	3.0157539477909916	1.9723285922962424	0	0	55.762644620550034	14.340717909306333	0	0	2.588451638247058	0	11.14087738109934	1.4731549166710445	0	7.842036405679781	0	0	0	1.7232881843244452	30.075184660204282	1.4700331499131865	2.2117885210426	0	0	0	0	0	2.429711720928589	70.90251394311446	6.353738834172374	0	0	3.8838970886760484	0	10.182446181221499	0	2.953725865771977	2.483722236526241	2.2161269226411977	0	0	8.443935287682537	0	0	3.358250327413871	7.023000757567817	0	103.15137718678949	1.7219610441163826	15.563489723177225	0	0	117.57006970938104	5.8188470838090005	0	1.077736662516169	1.7353123772912469	2.9359952153277997	0	1.810893368145429	0	0	2.2425601797093533	0	0	2.4019328035177634	5.181840616781948	1.460821769593828	0	0	0	10.248777667477258	1.5383141060813592	0.7693555449286782	750.9633937753728	17.529399523745607	0	1.3298472691830825	0	102.76865309279093	1.992983371326988	15.100697900398135	0	0.9689427549656968	7.664875701994599	2.575471567665911	2.7160362922995573	0	0	0	3.693393061966815	16.236711055936176	1.4659421084818036	4.485120359418707	1.3316409916371097	201.62076624487304	0	0	0	0	0	6.552115824269094	2.7382793389872804	5.6285237720187995	0	1.6392693282712694	0	2.3812066730006465	5.071001553128483	0	1.8370716543046728	5.151824577988647	28.36697928751702	0	19.320733276068626	150.4005218718833	0	0	0	89.45348565178513	2.376091572333876	4.762413346001293	13.352998049280286	0	1.9740336225473258	2.7305823144577674	0	0	0	1.8559456584112928	0	0	19.155023318250944	2.2270559931733884	1.9904682956037272	1.9877795434519607	0	5.061075992552325	0	0	0	0	37.16724351690131	41.002202166628145	2.545451034442224	0	0	0	3.836493905607489	9.669472274784908	3.3706196697037645	0	0	0	0	0	0	0	0	2.9491907106065858	0	0	1.4773000003262131	1.985982163405724	0	6.365134876401648	3.9175840131574176	0	0	10.217132968545103	0	0	0	2.4204273861539285	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5110715051728607	0	0	0	0	0	0	0.8035505446228293	0	0	0	0	0	0	0	11.534209393711775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.0837442943169	0	0	0	0	0	0	0	0	0
D054059	Coronary Occlusion	0	0	0	0	0	0	0	0	24.695617335744572	3.2659490471398755	13.455361078256118	0	0	0	1.00198857170747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.497804151782463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5190396748220376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3634171314371484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8325536516356681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.3714459670252	0	0	0	0	0	0	0	0	0
D003329	Coronary Vasospasm	1.4376001304795285	0	0	0	0	0	0	0	631.9172671205229	1348.8369564687687	152.49409222023598	0	0	0	9.01789714536723	0	0	0	0	0	0	0	0	0	0	0	0	1.1469285191793817	0	0	0	1.7149392357238251	0	0	0	6.428386948666946	0	0	0	0	0	78.06881895531096	0	0	0	0	1.312084812843242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6849428448229578	0	0	0	0	0	0	1.005221681539617	3.7522335619897484	0	0	0	0.5958780941028821	0	0	0	0	0	0	0	0	0	0	0	0	0	2.588451638247058	0	0	0	0	2.6140121352265933	0	0	0	1.7232881843244452	2.653692764135672	0	0	0	0	0	0	0	0	2.3634171314371484	0	0	0	1.2946323628920158	0	1.6970743635369168	0	0	0	0	0	0	0	0	0	0	0	0	103.15137718678949	0	1.9454362153971527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1387530741641398	0	0	1.6651073032713362	0	0	0	0	4.611413920830361	1.992983371326988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.482505634153478	0	0	0	1.9982144207445407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.672774715625756	0	0	0	61.126548528719844	0	0	0	0	0	2.7305823144577674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1825674382008247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.420099726967134	0	0	0	0	0	0	3.5110715051728607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.003547990270655	0	0	62.351050229186036	0	0	0	0	0	0	0	0	0
D003371	Cough	4.312800391438587	0	0	0	0	0	0	0	2.9053667453817145	0	4.485120359418707	0	7.301042455816744	2.2882302165425417	9.01789714536723	0	0	0	0	18.76553908341737	0	0	2.0632192510535368	0	0	0	0	1.1469285191793817	1.4071309430046999	0	3.294415065029849	2.400914930013355	0	2.76385710334264	0	2.1427956495556484	0	0	1.7087856229578182	0	0	41.78331155354672	0	0	0	0	5.248339251372968	0	3.0178964225539904	6.139904933570608	3.1878309870531183	0	6045.124636740938	5.230228762571599	0	0	76.56157678655353	0	8.308693179740795	0	0	5.369885689645916	0	3.472156088923187	0	0	0	2.082052199386629	153.79891727556142	3.7522335619897484	0	8.453772973838745	4.5999624661561205	2.383512376411528	0	0	0	0	0	0	0	0	0	21.622249954907154	0	0	0	0	0	45.801384788963965	19.151013916723574	0	2.6140121352265933	11.196698685849237	0	3.2414079382237584	1.7232881843244452	32.72887742433995	0	2.2117885210426	0	0	0	0	0	2.429711720928589	0	22.23808591960331	2.0858617278032967	0	2.5892647257840316	0	50.9122309061075	0	2.953725865771977	0	35.458030762259156	0	0	10.554919109603171	0	0	0	0	0	21.051301466691736	0	0	5.0427066094877775	0	0	1.4547117709522501	0	0	0	0	0	0	0	6.458719199415167	4.485120359418707	0	0	2.4019328035177634	0	0	2.922403394642936	1.775070869430331	0	3.4162592224924198	0	0	6.660429213085345	3.5058799047491203	0	0	0	7.575894298507023	0	6.711421289065839	0	1.4534141324485448	3.8324378509972994	0	2.7160362922995573	0	0	0	0	1.248977773533552	7.329710542409017	2.2425601797093533	0	40.027652122143905	0	3.189655817787401	0	3.9964288414890814	0	0	16.429676033923684	18.2927022590611	7.468260772922638	244.25112991241917	2.1694092980737385	0	6.761335404171312	0.6866438085432793	0	0	17.915986918431802	63.78149568156644	8.280314261172267	5.469109886250302	1.1529165610240042	0	3.0341474330825515	146.10735989791573	0	0	0	0	1.9740336225473258	2.7305823144577674	2.154990922649467	3.4787055736565042	0	1.8559456584112928	9.705176049809179	67.25222322347463	3.1925038863751567	0	1.9904682956037272	13.914456804163725	9.99146888804718	11.809177315955427	0	0	0	0	2.9733794813521044	15.000805670717616	5.939385747031856	7.857025608655483	0	0	0	0	0	0	0	0	0	0	0	0	0	11.796762842426345	0	0	0	6.950937571920035	0	0	0	0	0	0	0	0	0	2.4204273861539285	1.744765519935002	0	4.127845706948232	0	0	0	0	3.722380598840068	0	0	0	0	0	0	0	0.7479520787085234	0	0	0	0	0	0	0	0	0	0	0	0	0.8238720995508412	2.76385710334264	0	0	26.640588602475315	0	0	3.543332367391082	0	0	0	0	0	0	0	0	0	0	0	3.4495136121734267	0	0	0	0	0
D003440	Croup	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34298784714476505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.776749813155988	1.7434095875238662	0	0	0	0	0.9231881310823103	0	0	0	0	0	0	0	0	0	9.046995133856553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2760263110428585	0	0	0	0	0	2.4757505291331867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.296761535847185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.482505634153478	0	0	0	0	0	0	0	0	0	52.45661850468061	0	0	0	0	0	0	0	0	0	1.3672774715625755	0	0	0	0	0	2.3812066730006465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D003453	Cryptococcosis	1.4376001304795285	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0039771434149403	0	0	0	0	0	0	0	0	1.2196597127769402	0	0	0	1.1469285191793817	0	0	9.883245195089547	0.34298784714476505	0	0	0	0	0	0	0	0	0	3.298682491069478	0	1.992983371326988	0	0	1.312084812843242	0	3.0178964225539904	0	0	0	7.888374906577994	0	2.4570543261245223	2.5853020293441618	0	0	4.615940655411553	0	1.6441652988834758	0	0	0	0	0	0	0	4.020886726158468	0	0	0	0	1.191756188205764	0	0	0	0	0	0	0	2.714193823260916	0	0	0	0	0	0	0	6.8083139551162635	4.419464750013133	0	0	0	0	0	0	7.9610782924070165	0	2.2117885210426	0	0	0	0	0	1.2148558604642947	0	0	2.0858617278032967	0	6.47316181446008	0	3.394148727073833	0	0	0	8.864507690564789	4.419252716076209	0	0	0	0	8.395625818534679	0	0	0	0	0	0	0	0	1.4547117709522501	0	0	0	1.4679976076638996	0	0	0	0	0	0	0	0	1.7272802055939829	0	0	1.775070869430331	0	2.27750614832828	0	0.4196484790520063	0.8325536516356681	1.75293995237456	0	3.989541807549248	0	0.3293867086307401	0	0	0	1.4534141324485448	2.554958567331533	1.2877357838329555	0	0	0	0	0	2.497955547067104	1.4659421084818036	0	0	1.482505634153478	0	1.0632186059291338	0	0	1.4149055205518302	2.1840386080896974	0	0	0	0	2.1694092980737385	0	0.8451669255214139	0	3.061786090507788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9279728292056466	0	0	0	0	6.63489431867909	0	0	1.687025330850775	0	0	0	0	0	0	1.6969673562948158	0	0	0	0	0	0	0	3.1808420457535704	0	0	0	0	0	0	0	0	0	0	1.985982163405724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2358860726216605	0	0	0	0	0	0.7479520787085234	0	0	0	0	1.6071010892456583	0	4.996057264354959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D003550	Cystic Fibrosis	10.063200913356699	0	0	0	10.32543332614166	0	0	0	0	0	0	0	12.776824297679305	6.864690649627625	66.13124573269303	0	0	0	0	5.62966172502521	0	0	2.0632192510535368	1.2196597127769402	0	0	0	2.2938570383587638	32.364011689108104	0	1.0981383550099495	102.55336629628474	0	2.76385710334264	9.973620079023863	0	0	0	1.7087856229578182	0	0	2.1991216607129846	0	0	0	5.133219792664018	2.624169625686484	0	0	0.8771292762243725	28.69047888347806	0	124.89926935415156	8.717047937619329	7.371162978373567	0	0	0	31.388396456798556	18.249962576164727	1.6441652988834758	1.3424714224114789	0	3.472156088923187	0	0	2.7601047537240886	6.246156598159888	33.172315490807364	0	1.5361090335230454	0	4.5999624661561205	20.85573329360087	0	3.6652814425036175	0	0	0	0	0	4.071290734891374	0	2.2760263110428585	0	0	0	2.588451638247058	0	7.427251587399563	0	0	0	3.73223289528308	0	0	0	3.5382570188475624	11.025248624348901	2.2117885210426	0	4.534840434057497	0	6.211212794129393	0	13.363414465107242	2.3634171314371484	3.176869417086187	2.0858617278032967	0	1.2946323628920158	0	145.94839526417485	0	0	0	2.2161269226411977	0	0	40.10869261649205	0	0	10.074750982241614	0	0	8.420520586676695	0	0	7.564059914231665	0	0	7.27355885476125	0	1.077736662516169	3.4706247545824938	0	0	6.338126788509	0	12.917438398830335	2.2425601797093533	0	1.6565111347057753	0	0	4.382465308781485	0	1.775070869430331	3.0540485873998464	2.27750614832828	0	0.06994141317533438	6.660429213085345	1.75293995237456	0	1.3298472691830825	1.865776282847908	11.528534802075903	0	5.033565966799379	0	0.4844713774828484	1.2774792836657665	0	2.7160362922995573	0	0	2.360901406839901	0	11.240799961801967	1.4659421084818036	0	0	5.9300225366139125	0	5.3160930296456685	14.698098310649732	3.9964288414890814	1.4149055205518302	0	1.3691396694936402	0	0	36.06392522196793	0	7.143620019001941	5.916168478649897	0	1.8370716543046728	5.151824577988647	16.422988008562484	0	5.520209507448177	0	2.3058331220480084	3.3234728912780622	0	1.4908914275297522	4.752183144667752	4.762413346001293	13.352998049280286	0	1.9740336225473258	0	0	3.4787055736565042	0	0	9.705176049809179	5.604351935289552	0	0	2.6539577274716364	5.963338630355882	4.99573444402359	15.183227977656975	0	0	2.341000252522606	0	69.87441781177445	18.00096680486114	26.302994022569646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.847572131819756	6.594994809749602	0	4.431900000978638	6.950937571920035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.446157080096778	0	0	0	0	0	0	0	0	0	0	0	9.990220725928245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D003920	Diabetes Mellitus	8.625600782877171	0	3.5851794773265833	0	675.2833395296645	2.5635282297946014	2.1714861420185776	0	52.296601416870864	0	33.6384026956403	0	1.8252606139541865	4.576460433085082	30.05965715122411	0	0	0	0	5.62966172502521	0	0	0	3.658979138330821	0	0	0	1.1469285191793817	106.9419516683572	12.469542770508466	31.84601229528855	377.2866318592415	0	8.29157131002792	13.963068110633404	8.571182598222594	0	2.701906514481101	11.961499360704726	0	0	5.497804151782463	0	7.971933485307952	0	10.266439585328037	19.681272192648628	0	3.0178964225539904	0.8771292762243725	15.939154935265588	0	3.944187453288997	0	120.39566198010158	0	0	0	33.23477271896318	0	1.6441652988834758	14.767185646526267	2.0265851178737564	0	0	0	0	22.90257419325292	3.015665044618851	0	3.0722180670460917	0	0	17.87634282308646	0	1.8326407212518088	0	0	0	25.63390855622343	0	4.071290734891374	0	12.518144710735722	0	3.7623859334537673	0	5.176903276494116	50.050771770421235	3.0946881614164843	0	6.275734518565836	2.6140121352265933	0	0	3.2414079382237584	0	5.307385528271342	8.085182324522526	6.635365563127799	0	0	0	6.211212794129393	0	36.44567581392885	0	0	4.171723455606593	2.082052199386629	3.8838970886760484	8.650564821296186	0	5.151824577988647	0	22.353500128736165	0	0	4.788220155673108	6.332951465761902	0	2.694864231855688	1.6791251637069355	0	21.593865806493234	2.1051301466691736	3.443922088232765	5.836308646191458	0	0	31.05624482889311	5.8188470838090005	0	1.077736662516169	0	7.3399880383194995	0	8.149020156654428	0	0	0	0	1.6565111347057753	4.803865607035527	0	29.21643539187656	0	1.775070869430331	0	12.526283815805538	3.0766282121627184	1.11906261080535	2709.9621360741	70.1175980949824	5.2280242704531865	11.968625422647744	31.71819680841443	18.775042391952187	1.992983371326988	3.3557106445329192	0	1.4534141324485448	0	3.8632073514988665	8.148108876898673	0	0	51.93983095047782	0	212.3262215007038	5.863768433927215	0	1.3316409916371097	35.58013521968348	5.2383698801863865	2.1264372118582675	0	0	5.659622082207321	0	1.3691396694936402	11.257047544037599	0	0	2.1694092980737385	0	8.451669255214139	1.3732876170865589	12.859501580132706	12.879561444971616	11.943991278954535	0	8.280314261172267	1.3672774715625755	0	0	0	4.4726742825892565	23.760915723338762	2.3812066730006465	85.45918751539381	0	0	2.7305823144577674	2.154990922649467	1.7393527868282521	0	1.8559456584112928	8.087646708174317	0	15.962519431875785	2.2270559931733884	13.933278069226091	0	0	9.278639319679264	0	0	0	6.768130590139921	144.20890484557702	217.0116553697149	7.636353103326671	0	0	2.09544952895845	0	5.8016833648709465	0	0	3.1808420457535704	18.234365231659613	0	0	0	0	0	2.9491907106065858	92.32992733649445	0	1.4773000003262131	3.971964326811448	0	0	0	0	0	0	0	0	0	4.840854772307857	3.489531039870004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9918083148340937	0	0	0	0	6.428404356982634	0	0	0	0	0	0	0	21.420674588321873	22.110856826741124	0	0	0	0	0	3.543332367391082	4.127845706948232	0	0	0	0	0	0	54.55716895053778	0	0	0	0	0	0	0	0	6.150128834788118
D003922	Diabetes Mellitus, Type 1	11.500801043836226	0	0	0	3351.635657665582	2.5635282297946014	4.342972284037155	0	27.60098408112629	0	8.970240718837413	3.420099726967134	5.475781841862558	11.441151082712707	20.039771434149397	14.485294516264267	9.332734347883168	0	0	5.62966172502521	2.3837740685058924	0	2.0632192510535368	9.75727770221552	0	6.286693450095089	0	1.1469285191793817	289.8689742589682	31.173856926271164	69.18271636562683	186.24240099960738	0	102.26271282367766	9.973620079023863	8.571182598222594	0	2.701906514481101	10.252713737746909	0	0	5.497804151782463	0	9.96491685663494	0	61.59863751196822	22.305441818335115	0.9885225137819851	13.580533901492956	2.6313878286731183	12.751323948212473	0	7.888374906577994	0	74.94015694679793	2.5853020293441618	0	4.16791029906543	52.6217234716917	11.406226610102953	8.220826494417379	2.6849428448229578	4.053170235747513	0	5.354944978287638	0	2.7601047537240886	41.64104398773258	5.026108407698086	0	1.5361090335230454	0	0	23.239245670012398	0	0	0	0	2.7526420325225	9.047261843372977	0	2.714193823260916	0	18.208210488342868	0	0	16.405351834417612	18.119161467729406	286.9577581504151	7.427251587399563	0	0	15.684072811359561	3.73223289528308	4.016620071838007	3.2414079382237584	6.893152737297782	7.9610782924070165	16.17036464904505	4.423577042085199	0	0	0	18.633638382388177	3.1940618176265603	32.80110823253596	0	0	2.0858617278032967	2.082052199386629	22.008750169164273	20.184651249691104	3.394148727073833	0	0	12.418611182631205	0	0	16.75877054485588	8.443935287682537	5.750165476905727	5.389728463711376	25.186877455604034	0	33.590457921211694	16.84104117335339	3.443922088232765	3.8908724307943054	0	0	26.61963842476552	1.4547117709522501	0	1.077736662516169	26.029685659368702	17.615971291966797	0	26.257953838108715	0	0	2.2425601797093533	0	3.3130222694115505	7.205798410553291	1.7272802055939829	10.225752387156797	0	0	3.0540485873998464	18.220049186626238	4.6149423182440765	0.20982423952600315	397.1280918302137	15.776459571371042	5.2280242704531865	9.308930884281578	14.926210262783261	24.04522973004403	5.978950113980964	3.3557106445329192	0	7.7515420397255745	0	10.301886270663644	12.222163315348007	5.544229464856687	0	54.30073235731771	3.693393061966815	433.3952874161425	11.727536867854429	2.2425601797093533	2.6632819832742194	40.027652122143905	12.222863053768235	1.0632186059291338	0	0	2.8298110411036603	2.1840386080896974	8.214838016961842	18.2927022590611	0	1.6392693282712694	0	2.3812066730006465	38.87767857398504	2.4032533299014776	3.061786090507788	5.151824577988647	11.943991278954535	0	0	2.734554943125151	3.4587496830720124	0	0	7.454457137648761	16.63264100633713	0	32.04719531827268	3.472156088923187	1.9740336225473258	0	0	10.436116720969512	0	7.423782633645173	6.470117366539452	0	1.5962519431875786	2.2270559931733884	31.18400329779173	5.963338630355882	0	32.89699395159011	0	0	0	9.024174120186563	188.8095970658586	67.00359866253869	15.272706206653345	0	0	0	0	9.669472274784908	3.3706196697037645	0	0	0	0	0	3.095079984077709	0	0	8.847572131819756	244.0148079607353	0	2.9546000006524262	11.915892980434347	0	3.1825674382008247	0	3.2414079382237584	0	0	0	3.7522335619897484	0	0	1.744765519935002	0	0	0	0	0	0	0	0	0	0	0	7.153337575317348	0	0	1.4959041574170469	0	0	0	0	8.839055990851124	0	0	0	0	0	0	0	23.068418787423553	2.76385710334264	0	0	0	0	0	0	0	0	3.702962512982966	0	0	0	0	10.39184170486434	0	0	0	0	0	0	0	0	0
