Symptom	SymptomName	D000039	D000196	D000542	D000787	D000789	D001014	D001022	D001023	D001024	D001145	D001164	D001172	D001195	D001228	D001249	D001250	D001261	D001281	D001607	D001716	D001987	D001991	D002037	D002095	D002177	D002305	D002310	D002311	D002312	D002313	D002639	D002805	D003047	D003139	D003323	D003324	D003327	D003329	D003371	D003440	D003453	D003550	D003920	D003922	D003924	D003926	D004417	D004695	D004696	D004826	D004844	D005203	D006073	D006255	D006332	D006333	D006344	D006345	D006349	D006469	D006491	D006557	D006660	D006973	D006976	D006985	D007012	D007022	D007024	D007251	D007819	D007822	D007826	D007827	D007829	D008133	D008169	D008175	D008478	D008944	D008946	D009058	D009164	D009181	D009202	D009203	D009205	D009298	D009303	D009304	D009362	D009382	D009400	D009617	D009765	D009959	D010003	D010018	D010019	D010020	D010024	D010490	D010493	D010494	D010996	D010997	D010998	D011009	D011020	D011024	D011030	D011081	D011111	D011649	D011654	D011655	D011656	D011657	D011665	D011666	D011928	D012120	D012127	D012128	D012131	D012141	D012214	D012222	D012806	D012829	D012830	D012848	D012852	D012893	D013174	D013586	D013611	D013612	D013613	D013617	D014069	D014123	D014134	D014262	D014263	D014264	D014376	D014397	D014648	D014693	D014826	D014917	D014927	D015207	D015508	D015535	D015663	D016491	D016535	D016706	D016724	D016883	D016918	D017180	D017202	D017544	D017545	D017564	D017565	D017703	D018192	D018376	D018410	D018879	D018880	D020181	D020182	D020215	D020217	D020246	D020370	D024741	D029424	D029481	D045169	D046789	D050197	D053840	D054059	D054537	D054556	D054990	D055008	D055034	D055963	D057767
D003638	Deafness	0	0	0	1.2285271630622612	0	2.4570543261245223	6.142635815311307	0	0	38.0843420549301	3.685581489186784	14.742325956747134	0	1.2285271630622612	2.4570543261245223	0	0	0	0	0	3.685581489186784	1.2285271630622612	0	0	1.2285271630622612	0	0	6.142635815311307	12.285271630622614	0	0	1.2285271630622612	0	12.285271630622614	0	3.685581489186784	3.685581489186784	0	0	0	2.4570543261245223	7.371162978373567	120.39566198010158	74.94015694679793	62.65488531617532	0	0	0	2.4570543261245223	0	2.4570543261245223	0	2.4570543261245223	0	2.4570543261245223	6.142635815311307	1.2285271630622612	1.2285271630622612	1.2285271630622612	0	0	0	0	11.056744467560348	1.2285271630622612	0	0	1.2285271630622612	0	2.4570543261245223	0	0	0	0	0	29.484651913494268	1.2285271630622612	3.685581489186784	0	3.685581489186784	0	0	1.2285271630622612	0	8.599690141435829	1.2285271630622612	0	2.4570543261245223	12.285271630622614	0	1.2285271630622612	0	0	0	15.970853119809394	0	0	1.2285271630622612	1.2285271630622612	1.2285271630622612	3.685581489186784	0	0	0	0	0	0	0	0	0	0	11.056744467560348	0	0	0	0	1.2285271630622612	0	0	11.056744467560348	1.2285271630622612	0	0	1.2285271630622612	2.4570543261245223	9.82821730449809	0	0	9.82821730449809	0	0	0	6.142635815311307	2.4570543261245223	0	0	0	0	0	0	0	4.914108652249045	0	0	0	0	9.82821730449809	17.199380282871658	0	9.82821730449809	3.685581489186784	0	1.2285271630622612	0	0	0	0	1.2285271630622612	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2285271630622612	0	0	0	0	0	0	1.2285271630622612	1.2285271630622612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D003655	Decerebrate State	0	0	0	0	0	0	0	0	0	14.723380151260296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.889352060504117	0	0	0	0	8.834028090756178	8.834028090756178	0	76.56157678655353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9446760302520585	23.557408242016468	0	0	0	0	0	0	0	111.89768914957823	0	8.834028090756178	0	26.50208427226853	0	0	0	2.9446760302520585	8.834028090756178	0	0	0	0	0	0	0	0	0	0	2.9446760302520585	2.9446760302520585	5.889352060504117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.834028090756178	2.9446760302520585	0	20.612732211764413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9446760302520585	0	0	0	0	0	0	0	0	0	0	0	0	2.9446760302520585	8.834028090756178	0	0	0	0	0	0	0	0	0	0	2.9446760302520585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D003693	Delirium	0	0	0	0	0	0	0	0	2.083955149532715	6.251865448598147	0	4.16791029906543	0	0	2.083955149532715	0	0	4.16791029906543	0	0	0	0	0	0	0	0	0	4.16791029906543	0	0	0	0	0	2.083955149532715	0	6.251865448598147	6.251865448598147	0	0	0	0	0	0	4.16791029906543	2.083955149532715	0	18.75559634579444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16791029906543	8.33582059813086	0	0	0	6.251865448598147	2.083955149532715	18.75559634579444	0	0	0	0	0	4.16791029906543	0	12.503730897196293	0	0	0	0	0	0	0	20.83955149532715	0	0	0	0	0	0	0	0	4.16791029906543	0	0	0	0	0	2.083955149532715	0	2.083955149532715	0	0	0	0	0	0	2.083955149532715	0	0	0	0	2.083955149532715	12.503730897196293	0	0	0	0	0	0	0	2.083955149532715	6.251865448598147	2.083955149532715	0	0	2.083955149532715	0	0	0	2.083955149532715	16.67164119626172	2.083955149532715	0	0	0	0	2.083955149532715	0	2.083955149532715	0	0	0	0	0	4.16791029906543	0	2.083955149532715	0	0	0	0	0	0	0	0	0	0	0	2.083955149532715	0	0	2.083955149532715	0	0	0	0	0	0	0	2.083955149532715	0	0	4.16791029906543	2.083955149532715	0	0	0	0	0	2.083955149532715	0	0	0	0	0	0	0	0	0	0	0	0	0
D003967	Diarrhea	0	3.6927525243292414	0	1.8463762621646207	0	1.8463762621646207	1.8463762621646207	0	0	12.924633835152346	12.924633835152346	51.69853534060938	0	0.9231881310823103	11.078257572987726	0	0.9231881310823103	9.231881310823104	0	0	1.8463762621646207	12.924633835152346	0	0	24.92607953922239	1.8463762621646207	0	0.9231881310823103	1.8463762621646207	0.9231881310823103	0	0	0	91.39562497714874	0	2.769564393246932	2.769564393246932	0	8.308693179740795	0.9231881310823103	4.615940655411553	31.388396456798556	33.23477271896318	52.6217234716917	24.92607953922239	0.9231881310823103	6.462316917576173	0	0.9231881310823103	0.9231881310823103	0	0	5.539128786493863	0	0	5.539128786493863	0	0	0	1.8463762621646207	0	0	3.6927525243292414	28.618832063551626	2.769564393246932	0	0	8.308693179740795	9.231881310823104	11.078257572987726	0.9231881310823103	0.9231881310823103	0	1.8463762621646207	0	0.9231881310823103	0	118.16808077853572	0	0.9231881310823103	0	0	2.769564393246932	13.847821966234655	0.9231881310823103	3.6927525243292414	8.308693179740795	0	0.9231881310823103	0	3.6927525243292414	1.8463762621646207	0	0	72.00867422442022	0.9231881310823103	12.001445704070035	7.385505048658483	4.615940655411553	0.9231881310823103	5.539128786493863	0.9231881310823103	4.615940655411553	0	0.9231881310823103	0.9231881310823103	0	0	4.615940655411553	0.9231881310823103	0.9231881310823103	0	0.9231881310823103	0	3.6927525243292414	0.9231881310823103	0	1.8463762621646207	0	0	0	0.9231881310823103	0.9231881310823103	1.8463762621646207	5.539128786493863	86.7796843217372	0	0.9231881310823103	0	0	0	0	8.308693179740795	0	0	0	0	0	0	0.9231881310823103	2.769564393246932	0.9231881310823103	0.9231881310823103	0	0	0	10.155069441905416	10.155069441905416	0	1.8463762621646207	0	0.9231881310823103	0	1.8463762621646207	0	0.9231881310823103	1.8463762621646207	1.8463762621646207	0	0.9231881310823103	0	0.9231881310823103	32.311584587880866	2.769564393246932	0	2.769564393246932	0.9231881310823103	0	0	0	0	0	10.155069441905416	0	0	0	0	0	0.9231881310823103	5.539128786493863	0.9231881310823103	0	0.9231881310823103	0.9231881310823103	8.308693179740795	0	0	0	0	0	0	3.6927525243292414	0	0	0	0
D003968	Diarrhea, Infantile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.562490644041182	0	0	0	0	0	0	2.281245322020591	0	0	13.687471932123545	0	0	0	0	0	0	0	0	50.187397084453	0	0	0	0	0	0	0	18.249962576164727	0	11.406226610102953	0	0	0	0	0	0	0	0	0	2.281245322020591	2.281245322020591	0	0	0	0	0	0	0	0	6.8437359660617725	0	0	0	0	0	0	0	0	0	2.281245322020591	0	0	0	0	0	0	0	0	0	2.281245322020591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.562490644041182	2.281245322020591	0	0	0	2.281245322020591	0	2.281245322020591	0	0	0	0	0	0	0	0	4.562490644041182	50.187397084453	0	0	0	0	0	0	0	2.281245322020591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.281245322020591	0	0	0	0	0	0	0	0	2.281245322020591	0	2.281245322020591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.281245322020591	0	0	0	0	0	0	0	0	0	0	0	2.281245322020591	0	0	0	0
D004172	Diplopia	0	3.288330597766952	0	0	0	0	0	0	0	0	16.441652988834758	11.509157092184331	0	8.220826494417379	0	0	0	0	0	0	0	0	0	0	1.6441652988834758	0	0	0	0	0	0	0	0	1.6441652988834758	0	0	0	0	0	0	1.6441652988834758	1.6441652988834758	1.6441652988834758	8.220826494417379	9.864991793300856	0	0	0	3.288330597766952	0	3.288330597766952	0	0	0	0	1.6441652988834758	0	0	0	0	0	0	0	3.288330597766952	0	0	0	0	0	0	0	1.6441652988834758	0	0	0	0	0	16.441652988834758	0	0	0	0	0	1.6441652988834758	1.6441652988834758	3.288330597766952	1.6441652988834758	1.6441652988834758	18.085818287718233	0	0	0	0	0	1.6441652988834758	0	0	0	4.932495896650428	0	0	0	0	0	0	0	0	0	0	0	0	4.932495896650428	1.6441652988834758	0	1.6441652988834758	0	0	0	0	0	0	1.6441652988834758	0	0	6.5766611955339025	1.6441652988834758	0	0	3.288330597766952	0	0	0	16.441652988834758	3.288330597766952	0	0	0	0	0	0	1.6441652988834758	0	0	0	0	0	1.6441652988834758	3.288330597766952	8.220826494417379	0	3.288330597766952	0	0	0	0	1.6441652988834758	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6441652988834758	0	0	0	0	0	0	0	3.288330597766952	4.932495896650428	6.5766611955339025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D004244	Dizziness	0	0	0	32.21931413787549	4.027414267234437	6.7123571120573935	4.027414267234437	0	5.369885689645916	93.97299956880352	5.369885689645916	28.191899870641056	0	0	9.397299956880351	0	0	28.191899870641056	0	0	0	2.6849428448229578	9.397299956880351	0	0	0	0	0	5.369885689645916	0	0	0	0	9.397299956880351	0	21.479542758583666	20.137071336172184	2.6849428448229578	5.369885689645916	0	0	1.3424714224114789	14.767185646526267	2.6849428448229578	16.109657068937747	0	13.424714224114787	0	0	0	0	0	1.3424714224114789	1.3424714224114789	1.3424714224114789	18.794599913760702	1.3424714224114789	0	0	1.3424714224114789	0	0	0	183.91858487037257	1.3424714224114789	32.21931413787549	0	33.56178556028697	83.23322818951169	6.7123571120573935	0	0	0	0	0	5.369885689645916	0	22.82201418099514	0	2.6849428448229578	0	0	0	2.6849428448229578	2.6849428448229578	18.794599913760702	5.369885689645916	1.3424714224114789	5.369885689645916	0	0	1.3424714224114789	0	0	9.397299956880351	0	13.424714224114787	0	2.6849428448229578	0	5.369885689645916	1.3424714224114789	0	0	0	0	0	4.027414267234437	0	0	0	1.3424714224114789	0	0	1.3424714224114789	2.6849428448229578	0	0	0	0	1.3424714224114789	0	0	0	4.027414267234437	8.054828534468873	0	0	4.027414267234437	1.3424714224114789	0	9.397299956880351	9.397299956880351	13.424714224114787	0	0	1.3424714224114789	1.3424714224114789	0	5.369885689645916	0	4.027414267234437	0	0	0	0	6.7123571120573935	32.21931413787549	4.027414267234437	1.3424714224114789	1.3424714224114789	0	5.369885689645916	0	1.3424714224114789	0	2.6849428448229578	1.3424714224114789	0	0	0	0	0	9.397299956880351	5.369885689645916	0	2.6849428448229578	0	1.3424714224114789	0	0	0	2.6849428448229578	1.3424714224114789	1.3424714224114789	1.3424714224114789	0	10.739771379291833	16.109657068937747	4.027414267234437	1.3424714224114789	0	0	0	1.3424714224114789	0	2.6849428448229578	1.3424714224114789	0	5.369885689645916	0	2.6849428448229578	0	0	0	0
D004401	Dysarthria	0	2.0265851178737564	0	0	0	2.0265851178737564	0	0	0	0	0	2.0265851178737564	0	0	0	0	0	2.0265851178737564	0	0	0	2.0265851178737564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0265851178737564	4.053170235747513	2.0265851178737564	0	2.0265851178737564	0	0	0	0	0	0	2.0265851178737564	0	0	0	0	0	0	0	0	0	0	0	2.0265851178737564	0	2.0265851178737564	0	0	0	0	0	0	0	0	0	4.053170235747513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0265851178737564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.053170235747513	0	0	0	0	2.0265851178737564	6.07975535362127	0	0	6.07975535362127	0	0	0	6.07975535362127	0	0	0	0	4.053170235747513	0	0	0	0	0	0	0	0	0	0	0	0	2.0265851178737564	2.0265851178737564	0	0	4.053170235747513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0265851178737564	0	12.15951070724254	2.0265851178737564	2.0265851178737564	0	0	0	0	0	0	4.053170235747513	0	0	0	0	0	0	0	0	0
D004408	Dysgeusia	0	0	0	0	0	0	0	0	0	0	0	3.472156088923187	0	0	0	0	0	3.472156088923187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.472156088923187	0	0	3.472156088923187	0	0	0	0	0	0	0	0	0	0	0	0	0	3.472156088923187	0	0	0	0	0	0	0	10.416468266769561	0	0	0	0	0	3.472156088923187	0	0	0	0	0	0	0	27.777248711385496	0	0	0	0	0	0	0	0	0	0	3.472156088923187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.944312177846374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D020820	Dyskinesias	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7479520787085234	0	0.7479520787085234	0	0	0.7479520787085234	0	0.7479520787085234	0	2.9918083148340937	1.4959041574170469	4.4877124722511414	0	0.7479520787085234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7479520787085234	0	0	0	0	0.7479520787085234	0	0	0	0	0	0	0.7479520787085234	0	0	0	0	0	0	0	0	1.4959041574170469	5.235664550959664	0	0	0	0	0	0	0	0	0.7479520787085234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7479520787085234	0.7479520787085234	0	0	0	0	0	0	0	3.739760393542617	0	0	0	0	0	0	0	0	0	0	0	0	0.7479520787085234	0	0	0	0	0	0	0	0	0	0	0.7479520787085234	0	0	0	1.4959041574170469	0	0	2.2438562361255703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D004410	Dyslexia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.354944978287638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.354944978287638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.677472489143819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.677472489143819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D004411	Dyslexia, Acquired	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5190396748220376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D004412	Dysmenorrhea	0	0	0	0	0	0	0	0	0	2.7601047537240886	2.7601047537240886	2.7601047537240886	0	0	8.280314261172267	0	0	0	0	0	0	0	0	0	2.7601047537240886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7601047537240886	0	2.7601047537240886	0	0	0	0	0	0	2.7601047537240886	0	0	0	0	0	0	0	0	0	0	0	0	2.7601047537240886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7601047537240886	0	5.520209507448177	0	0	0	0	0	0	0	0	0	0	0	0	0	5.520209507448177	0	0	0	2.7601047537240886	0	0	0	0	0	0	0	0	0	0	0	0	2.7601047537240886	0	0	0	0	0	5.520209507448177	0	0	0	0	0	0	2.7601047537240886	0	0	0	0	0	0	0	11.040419014896354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7601047537240886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D004415	Dyspepsia	0	0	0	4.164104398773258	2.082052199386629	0	0	0	0	12.492313196319776	2.082052199386629	66.62567038037213	0	0	6.246156598159888	0	0	4.164104398773258	0	0	0	2.082052199386629	0	0	10.410260996933145	0	0	0	0	0	0	0	0	8.328208797546516	0	18.738469794479663	12.492313196319776	0	2.082052199386629	0	0	6.246156598159888	22.90257419325292	41.64104398773258	20.82052199386629	0	2.082052199386629	0	0	0	0	0	0	0	0	8.328208797546516	0	0	0	0	0	0	0	2.082052199386629	4.164104398773258	0	2.082052199386629	0	0	2.082052199386629	0	2.082052199386629	0	2.082052199386629	0	0	0	2.082052199386629	2.082052199386629	0	0	0	0	2.082052199386629	0	22.90257419325292	0	0	0	0	0	0	0	0	14.574365395706403	0	33.312835190186064	0	0	0	6.246156598159888	0	0	0	2.082052199386629	0	0	2.082052199386629	0	0	0	0	0	0	0	0	2.082052199386629	0	0	0	2.082052199386629	0	0	0	2.082052199386629	8.328208797546516	0	0	0	0	0	0	0	14.574365395706403	0	0	0	0	0	0	0	2.082052199386629	0	0	0	0	2.082052199386629	10.410260996933145	0	2.082052199386629	0	0	0	2.082052199386629	0	0	4.164104398773258	0	0	0	0	0	0	0	10.410260996933145	0	0	0	2.082052199386629	0	0	0	2.082052199386629	0	0	0	0	0	0	0	4.164104398773258	0	2.082052199386629	0	0	0	0	0	0	0	0	0	0	0	0	0
D055154	Dysphonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.247568060867135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4495136121734267	0	0	0	0	3.4495136121734267	0	0	0	0	0	0	0	10.348540836520284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.899027224346853	0	3.4495136121734267	0	0	0	0	0	0	44.84367695825457	6.899027224346853	17.247568060867135	0	0	0	0	3.4495136121734267	0	0	0	0	0	0	0	0	0	3.4495136121734267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4495136121734267	0	0	0	0	0	0	0	0	0	0	0	0	3.4495136121734267	3.4495136121734267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.54075863129512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4495136121734267	0	0	0	0	0	0	0	0	0	0	3.4495136121734267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D004417	Dyspnea	1.005221681539617	0	32.16709380926775	41.2140889431243	9.046995133856553	53.276749121599714	25.13054203849043	1.005221681539617	38.19842389850545	39.20364558004507	30.156650446188518	31.161872127728127	26.135763720030045	6.031330089237702	543.8249297129329	24.12532035695081	30.156650446188518	43.22453230620353	2.010443363079234	14.073103541554643	19.099211949252727	110.57438496935787	13.067881860015024	4.020886726158468	5.026108407698086	38.19842389850545	4.020886726158468	35.1827588538866	49.25586239544125	7.03655177077732	2.010443363079234	0	0	42.21931062466392	9.046995133856553	93.48561638318441	72.37596107085244	1.005221681539617	153.79891727556142	9.046995133856553	4.020886726158468	33.172315490807364	3.015665044618851	5.026108407698086	8.041773452316937	0	4412.92318195892	5.026108407698086	9.046995133856553	17.08876858617349	3.015665044618851	11.057438496935788	0	9.046995133856553	20.104433630792343	634.2948810514985	102.53261151704096	14.073103541554643	13.067881860015024	35.1827588538866	7.03655177077732	0	5.026108407698086	55.28719248467893	217.1278832125573	30.156650446188518	1.005221681539617	17.08876858617349	4.020886726158468	11.057438496935788	8.041773452316937	59.308079210837406	10.052216815396172	29.15142876464889	24.12532035695081	1.005221681539617	5.026108407698086	323.6813814557567	53.276749121599714	53.276749121599714	48.25064071390162	3.015665044618851	2.010443363079234	4.020886726158468	78.40729116009014	141.73625709708602	23.120098675411192	4.020886726158468	4.020886726158468	0	0	3.015665044618851	1.005221681539617	7.03655177077732	50.26108407698086	2.010443363079234	0	1.005221681539617	4.020886726158468	0	2.010443363079234	47.245419032362	25.13054203849043	42.21931062466392	82.4281778862486	51.26630575852048	10.052216815396172	33.172315490807364	36.18798053542621	9.046995133856553	109.56916328781828	12.062660178475404	0	22.114876993871576	90.46995133856554	344.7910367680886	127.66315355553137	27.14098540156966	1.005221681539617	13.067881860015024	4.020886726158468	59.308079210837406	8.041773452316937	39.20364558004507	177.92423763251222	40.208867261584686	13.067881860015024	0	2.010443363079234	15.078325223094255	1.005221681539617	1.005221681539617	8.041773452316937	12.062660178475404	2.010443363079234	0	2.010443363079234	4.020886726158468	0	6.031330089237702	2.010443363079234	0	54.28197080313932	11.057438496935788	1.005221681539617	2.010443363079234	2.010443363079234	60.313300892377036	2.010443363079234	3.015665044618851	60.313300892377036	5.026108407698086	3.015665044618851	0	5.026108407698086	1.005221681539617	0	2.010443363079234	30.156650446188518	4.020886726158468	3.015665044618851	3.015665044618851	0	14.073103541554643	49.25586239544125	4.020886726158468	28.146207083109285	5.026108407698086	31.161872127728127	1.005221681539617	27.14098540156966	5.026108407698086	11.057438496935788	1.005221681539617	0	8.041773452316937	2.010443363079234	0	0	20.104433630792343	0	3.015665044618851	621.2269991914834	5.026108407698086	5.026108407698086	0	1.005221681539617	0	0	2.010443363079234	1.005221681539617	174.90857258789342	1.005221681539617	0	1.005221681539617	0
D004418	Dyspnea, Paroxysmal	0	0	0	15.008934247958994	3.7522335619897484	0	3.7522335619897484	0	0	11.256700685969246	0	0	0	3.7522335619897484	120.07147398367195	0	0	3.7522335619897484	0	0	0	7.504467123979497	3.7522335619897484	0	0	0	0	3.7522335619897484	7.504467123979497	0	0	0	0	0	0	18.76116780994875	18.76116780994875	3.7522335619897484	3.7522335619897484	0	0	0	0	0	0	0	60.035736991835975	0	3.7522335619897484	0	0	0	0	0	15.008934247958994	93.80583904974371	3.7522335619897484	0	0	0	0	0	0	22.513401371938485	7.504467123979497	0	0	0	0	0	0	0	0	0	0	0	0	3.7522335619897484	0	7.504467123979497	26.265634933928247	0	0	0	15.008934247958994	71.29243767780522	3.7522335619897484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7522335619897484	3.7522335619897484	3.7522335619897484	3.7522335619897484	0	0	0	0	0	0	0	0	0	45.026802743876985	0	7.504467123979497	0	0	0	0	0	0	0	15.008934247958994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.256700685969246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.504467123979497	0	0	0	0	0	0	3.7522335619897484	0	0	0	0	0	0
D004421	Dystonia	0	0	0	0	0	0	0	0	0	3.0722180670460917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5361090335230454	1.5361090335230454	0	0	0	0	1.5361090335230454	3.0722180670460917	1.5361090335230454	4.608327100569137	0	6.144436134092183	0	1.5361090335230454	0	0	0	1.5361090335230454	0	0	0	0	0	0	0	0	0	0	6.144436134092183	0	3.0722180670460917	0	1.5361090335230454	1.5361090335230454	0	0	0	12.288872268184367	0	0	0	0	3.0722180670460917	0	0	0	0	0	0	1.5361090335230454	0	0	0	0	0	0	0	0	0	1.5361090335230454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.144436134092183	0	4.608327100569137	12.288872268184367	0	0	0	1.5361090335230454	0	0	0	1.5361090335230454	32.258289703983955	0	0	0	0	0	1.5361090335230454	1.5361090335230454	1.5361090335230454	0	0	0	0	0	1.5361090335230454	0	0	4.608327100569137	0	0	0	0	0	0	0	0	0	0	0	0	1.5361090335230454	1.5361090335230454	0	0	0	0	1.5361090335230454	0	0	0	0	0	1.5361090335230454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D053159	Dysuria	0	0	0	0	0	0	0	0	0	3.836493905607489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.836493905607489	0	0	0	0	0	0	0	0	0	0	0	0	0	3.836493905607489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.836493905607489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
